"id";"nom";"description";"cepage";"notes_degustation";"accords";"temperature";"date_ajout";"prix";"est_promo";"debut_promo";"fin_promo";"stock";"poid";"categorie_id";"marque_id";"sous_categorie_id";"type_id";"photo"
5;"Skumen Rye indiapale ale issu de la culture biologique 75cl";"Issu de la culture biologique";"";"";"";;05/07/2018;5,50;False;;;0;132,00;5;0;3;0;"uploads/produit/Skumen-Rye-india-pale-al0_vH5vjx3.JPG"
6;"Bière Tri martolod 33cl";"Brassée à  concarneau (29).";"";"";"";;05/07/2018;2,40;False;;;8;55,00;5;1;4;0;"uploads/produit/Biere_Tri_Martolod_QDZfrzt.JPG"
7;"Gin Mare";"";"";"";"";;05/07/2018;36,00;False;;;1;125,00;1;;16;0;"uploads/produit/Gin_Mare_XLk4ZQm.JPG"
8;"Tequila Corralejo mexique";"";"";"";"";;05/07/2018;37,00;False;;;2;125,00;1;;15;0;"uploads/produit/Tequila_Corralejo_2okh1sy.JPG"
9;" Armagnac château laubade";"";"";"";"";;05/07/2018;41,00;False;;;1;125,00;1;;14;0;"uploads/produit/Chateau-De-laubade1_GIiyqdP.JPG"
10;" Armagnac château de laubade hors d'âge";"";"";"";"";;05/07/2018;52,00;False;;;0;125,00;1;;14;0;"uploads/produit/Chateau_de_Laubade_ktyobgU.JPG"
11;"Beaujolais Blanc";"Cépage chardonnay
accords::foie gras, poissons et apéritif.";"";"";"";;05/07/2018;12,00;False;;;12;125,00;3;;5;0;"uploads/produit/Beaujolais_Blanc_ZiDLroq.JPG"
12;"Ustersbacher  50cl bière belge";"";"";"";"";;05/07/2018;3,50;False;;;0;56,00;5;;3;0;"uploads/produit/Ustersbacher-Urhell0_LRY2PpH.JPG"
13;"Cidre coat-Albret brut";"";"";"";"";;05/07/2018;3,50;False;;;4;125,00;4;;50;0;"uploads/produit/Cidre-coat-Albret0_vN1rjQ9.JPG"
14;"Roussette De savoie";"Accords:raclette ,fondue de fromages,apéritif,charcuterie";"";"";"";;05/07/2018;13,30;False;;;6;125,00;3;;6;0;"uploads/produit/Monthoux0_2hAcYYr.JPG"
15;"Chignin Bergeron savoie";"Aromes puissants d'abricots et de pain grillé.
un foie gras poêlé accompagnera parfaitement un tel vin.";"";"";"";;05/07/2018;15,90;False;;;6;800,00;3;;6;0;"uploads/produit/Chignin-Bergeron0_JrQhrbd.JPG"
16;"Domaine Les esquirots";"";"";"";"";;05/07/2018;5,90;False;;;0;125,00;3;;7;0;"uploads/produit/none_7tBl9DJ.JPG"
17;"Domaine De perhus";"Cépages:gros manseng.
 arômes de fruits bien murs: ananas -mangue.
accords :foie gras ,apéritif, dessert.";"";"";"";;05/07/2018;6,20;False;;;6;125,00;3;;7;0;"uploads/produit/Domaine-De-perhus0_8wodh7c.JPG"
18;"Les Hauts de montrouge moelleux";"Accords:apéritif,foie gras,dessert chocolat";"";"";"";;05/07/2018;7,20;False;;;6;125,00;3;;7;0;"uploads/produit/Les-Hauts-de-montrouge0_N7kxNR0.JPG"
19;"Skumen Amber ale issu de la culture biologique 33cl";"Produit issu de l'agriculture biologique";"";"";"";;05/07/2018;2,80;False;;;0;56,00;5;0;1;0;"uploads/produit/Skumen-Amber-Ale0_kHEx65t.JPG"
20;"Skumen Amber ale 75cl";"Issu de la culture biologique";"";"";"";;05/07/2018;5,50;False;;;2;132,00;5;0;1;0;"uploads/produit/Skumen-Amber-Ale1_EqHc3Ly.JPG"
23;"Skumen Wheat india pale ale issu de la culture biologique 75cl";"Issu de la culture biologique";"";"";"";;05/07/2018;5,50;False;;;0;132,00;5;0;2;0;"uploads/produit/Skumen-Wheat-India-Pale-Ale0_VTrjb1I.JPG"
24;"Skumen Pale ale blonde issu de la culturebiologique 75cl";"Issu de la culture biologique";"";"";"";;05/07/2018;5,50;False;;;2;132,00;5;0;3;0;"uploads/produit/Skumen-Pale-Ale0_GuWzCnV.JPG"
25;"Perle De roseline rosé";"Accords :charcuterie, apéritif,salade.";"";"";"";;05/07/2018;7,40;False;;;18;125,00;3;;8;0;"uploads/produit/Perle-Cote-de-Provence0_0lX9tm4.JPG"
26;"Moulin-À-vent 2014";"Accords:plat épicé";"";"";"";;05/07/2018;12,30;False;;;24;125,00;3;;5;0;"uploads/produit/Moulin-a-vent0_NO93Thi.JPG"
27;"Fleurie ";"";"";"";"";;05/07/2018;11,80;False;;;24;125,00;3;;5;0;"uploads/produit/Fleurie0_OhaBwUq.JPG"
28;" Muscadet brin d'or domaine de la grange";"";"";"";"";;05/07/2018;5,90;False;;;6;125,00;3;;9;0;"uploads/produit/Brin-dor-domaine-de-la-grange0_MX01FBJ.JPG"
29;" Muscadet vieilles vignes domaine de la grange";"Accords :poisson en sauce.";"";"";"";;05/07/2018;6,75;False;;;8;125,00;3;;9;0;"uploads/produit/Vieilles-Vignes-Domaine-de-la-grange0_JGCkBsm.JPG"
30;"Bière Sainte colombe blonde 33cl";"Brassée à ste colombe (35).";"";"";"";;05/07/2018;2,40;False;;;0;56,00;5;2;3;0;"uploads/produit/Biere-Sainte-Colombe-Blonde0_L5AMIA5.JPG"
31;"Bière Sainte colombe blonde 75cl";"Brassée à ste colombe (35).";"";"";"";;05/07/2018;4,20;False;;;0;132,00;5;;3;0;"uploads/produit/Biere-Sainte-Colombe-Blonde1_Lz6B5QJ.JPG"
32;"Bière Sainte colombe blanche 75cl";"Brassée à ste colombe (35).";"";"";"";;05/07/2018;4,20;False;;;0;132,00;5;;2;0;"uploads/produit/Biere-Sainte-colombe-blanche0_uHll0rv.JPG"
33;"Bière Sainte colombe dorée";"";"";"";"";;05/07/2018;2,40;False;;;0;56,00;5;;50;0;"uploads/produit/none_IfdFWoC.JPG"
34;"Bière Sainte colombe ambrée 75cl";"Brassée à ste colombe (35).";"";"";"";;05/07/2018;4,20;False;;;0;132,00;5;;1;0;"uploads/produit/Biere-Sainte-Colombe-Ambree0_mBM9CoX.JPG"
35;"Cognac ragnaud-Sabourin n°10";"";"";"";"";;05/07/2018;47,00;False;;;0;125,00;1;;10;0;"uploads/produit/Cognac-Ragnaud-Sabourin-N100_RDQP7Iv.JPG"
36;"Cognac ragnaud-Sabourin n°20";"";"";"";"";;05/07/2018;62,00;False;;;0;125,00;1;;10;0;"uploads/produit/Cognac-Ragnaud-Sabourin-N200_KDRJEF3.JPG"
37;"Ter'raz Rouge 2015";"Accords:barbecue,charcuterie,apéritif.
";"";"";"";;05/07/2018;4,95;False;;;24;125,00;3;;43;0;"uploads/produit/TerRaz0_ZBlja1o.JPG"
38;"Ter 'raz blanc";"";"";"";"";;05/07/2018;4,95;False;;;12;125,00;3;;43;0;"uploads/produit/TerRaz1_fwOOzgd.JPG"
39;"Tarani Rose  millésime 2015";"Accord:apéritif.";"";"";"";;05/07/2018;4,95;False;;;12;125,00;3;;44;0;"uploads/produit/Tarani-Millesime-20150_zt1erZn.JPG"
40;"Tarani Rouge millésime 2015";"";"";"";"";;05/07/2018;4,95;False;;;12;125,00;3;;44;0;"uploads/produit/Tarani-Millesime-20151_ZhRrILd.JPG"
41;"Domaine Martin faudot cépage chardonnay";"Accord:poisson ,conté 24 mois";"";"";"";;05/07/2018;10,60;False;;;22;125,00;3;;11;0;"uploads/produit/Domaine-Martin-Faudot-Cepage-Chardonnay0_MrBSv5H.JPG"
42;"Domaine Martin faudot cépage trousseau 2012";"Accord:petit gibiers,caille";"";"";"";;05/07/2018;12,50;False;;;20;125,00;3;;11;0;"uploads/produit/Domaine-Martin-Faudot-Cepage-Trousseau0_O6uLNRq.JPG"
43;"Vin De paille  martin faudot en arbois";"Accod:conté 24 mois ";"";"";"";;05/07/2018;32,00;False;;;2;125,00;3;;11;0;"uploads/produit/Vin-de-paille-de-Martin-Faudot-en-Arbois0_YmoYGRb.JPG"
44;"Bière Philomenn blonde 33cl";"Brassée à tréguier (22).";"";"";"";;05/07/2018;2,50;False;;;8;56,00;5;;3;0;"uploads/produit/Biere-Philomenn-Blonde0_Orevjia.JPG"
45;"Bière Philomenn triple 33cl";"Brassée à tréguier (22).";"";"";"";;05/07/2018;2,50;False;;;2;56,00;5;;1;0;"uploads/produit/Biere-Philomenn-Triple0_Vrv8ey9.JPG"
46;"Bière Philomenn blanche 33cl";"Brassée à tréguier (22).";"";"";"";;05/07/2018;2,50;False;;;0;56,00;5;3;2;0;"uploads/produit/Biere-Philomenn-Blanche0_F80gVzY.JPG"
47;"Bière Philomenn blonde 75cl";"Brassée à tréguier (22).";"";"";"";;05/07/2018;4,50;False;;;6;132,00;5;;3;0;"uploads/produit/Biere-Philomenn-Blonde1_opaZPQS.JPG"
48;"Bière Philomenn rousse 75cl";"Brassée à tréguier (22).";"";"";"";;05/07/2018;4,50;False;;;10;132,00;5;;12;0;"uploads/produit/Biere-Philomenn-Rousse0_WwACr1Z.JPG"
49;"Pack Bière philomenn ";"Pack de 3 bières philomenn avec une bière blonde, une bière brune et une bière triple";"";"";"";;05/07/2018;8,00;False;;;0;168,00;5;;50;0;"uploads/produit/Pack-Biere-Philomenn-0_VaMsafS.JPG"
50;"Duck Triple";"";"";"";"";;05/07/2018;5,50;False;;;0;132,00;5;;3;0;"uploads/produit/Duck-Triple0_jPMoSmV.JPG"
51;"Bière Duck blonde 75cl";"";"";"";"";;05/07/2018;5,50;False;;;0;132,00;5;;3;0;"uploads/produit/Biere-Duck-Blonde0_v4Gvk5r.JPG"
52;"Bière Duck blonde 33cl";"";"";"";"";;05/07/2018;3,10;False;;;0;56,00;5;;3;0;"uploads/produit/Biere-D0_wweVGgf.JPG"
53;"Bière Duck bretagne  rousse75cl";"";"";"";"";;05/07/2018;5,50;False;;;0;132,00;5;;12;0;"uploads/produit/Biere-Duck-Bretagne0_rRQgsUF.JPG"
54;"Bière Duck bretagne rousse 33cl";"";"";"";"";;05/07/2018;3,10;False;;;0;56,00;5;;12;0;"uploads/produit/Biere-Duck-Bretagne1_LVDuIXJ.JPG"
55;"Bière Trompe souris blonde 75cl";"Brassée à la chapelle basse mer (44).";"";"";"";;05/07/2018;5,50;False;;;0;132,00;5;;3;0;"uploads/produit/Biere-Trompe-Souris-Blonde0_AsRBBlD.JPG"
56;"Bière Trompe souris blonde 33cl";"Brassée à la chapelle basse mer (44).";"";"";"";;05/07/2018;3,10;False;;;0;56,00;5;;3;0;"uploads/produit/Biere-Trompe-Souris-Blonde1_WB8hk2N.JPG"
57;"Rhum Don papa philippines";"Bouche :notes de vanille";"";"";"";;05/07/2018;42,00;False;;;4;196,00;1;;13;0;"uploads/produit/Rhum-Don-Papa0_dumE8mD.JPG"
58;"Rhum Diplomatico vénezuela";"Au départ moelleux ,voire sirupeux,il prend une incontestable vigueur aromatique en se développant en bouche.
la palette aromatique, d'une grande intensité, est particulièrement diversifiée fruits secs et compotés, caramel au beurre ,miel tout en étant très fondue et bien équilibrée.
";"";"";"";;05/07/2018;42,00;False;;;4;196,00;1;;13;0;"uploads/produit/Rhum-Diplomatico0_AZ2GWrl.JPG"
59;"Rhum Angostura 1919 tobago";"Marqué par les notes de vanille,de caramel
au beurre salé et de fruits tropicaux,c'est
un rhum très doux et presque moelleux.";"";"";"";;05/07/2018;45,00;False;;;3;196,00;1;;13;0;"uploads/produit/Rhum-Angostura0_Ti0Cxxv.JPG"
60;"Rhum Matusalem 15 ans cuba";"La bouche onctueuse et suave est marquée
par des notes étonnantes de caramel,vanille,oranges confites et feuille
de cigare fraiches.
";"";"";"";;05/07/2018;42,00;False;;;3;196,00;1;;13;0;"uploads/produit/Rhum-Matusalem0_ETTRybY.JPG"
61;"Rhum Botran 15 ans guatemala";"Bouche: des notes de café,cacao";"";"";"";;05/07/2018;36,00;False;;;3;196,00;1;;13;0;"uploads/produit/Rhum-Botran0_kpqZE60.JPG"
62;"Rhum Agricole hse martinique";"Bouche:amande grillé.
pur jus de canne";"";"";"";;05/07/2018;51,00;False;;;4;196,00;1;;13;0;"uploads/produit/Rhum-Agricole-HSE0_Svvkjqt.JPG"
63;"Rhum Arrangé mangue letchis reunion";"";"";"";"";;05/07/2018;30,00;False;;;1;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Mangue-Letchis-Reunion0_I06bqe0.JPG"
64;"Rhum Arrangé menthe citron vert";"";"";"";"";;05/07/2018;28,50;False;;;1;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Menthe-Citron-Vert0_Auyc689.JPG"
66;"Rhum Arrangé ananas victoria fruit de la passion";"";"";"";"";;05/07/2018;28,50;False;;;1;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-ananas-victoria-fruit-de-la-passion0_3dDFmez.JPG"
67;"Rhum Arrangé fruit de la passion reunion";"";"";"";"";;05/07/2018;28,50;False;;;2;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Fruit-de-la-passion0_6DCmW8a.JPG"
68;"Rhum Arrangé mangue fruit de la passion reunion";"";"";"";"";;05/07/2018;28,50;False;;;3;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Mangue-Fruit-de-la-passion0_nElvgGY.JPG"
69;"Rhum Arrangé ananas victoria mangue reunion";"";"";"";"";;05/07/2018;28,50;False;;;1;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Ananas-Victoria-Mangue0_czXepwY.JPG"
70;"Rhum Arrangé ananas victoria reunion";"";"";"";"";;05/07/2018;28,50;False;;;1;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Ananas-Victoria0_LAyPce0.JPG"
71;"Rhum Arrangé punch de noël";"";"";"";"";;05/07/2018;28,50;False;;;0;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Punch-de-Noel0_DdbxTMv.JPG"
72;"Rhum Arrangé piment espelette reunion";"";"";"";"";;05/07/2018;28,50;False;;;2;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Piment-Espelette0_SoltpMI.JPG"
73;"Rhum Arrangé vanille réunion";"";"";"";"";;05/07/2018;28,50;False;;;3;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Vanille-Reunion0_Jiyj8bp.JPG"
74;"Rhum Arrangé fraise framboise reunion";"";"";"";"";;05/07/2018;28,50;False;;;2;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Fraise-Framboise0_N1fqm8w.JPG"
75;"Rhum Arrangé noix de coco reunion";"";"";"";"";;05/07/2018;28,50;False;;;2;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Noix-de-coco0_nU8Qty0.JPG"
76;"Rhum Arrangé orange café reunion";"";"";"";"";;05/07/2018;28,50;False;;;1;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Orange-Cafe0_9joayCh.JPG"
77;"Rhum Arrangé gingembre citron reunion";"";"";"";"";;05/07/2018;28,50;False;;;1;196,00;1;4;13;0;"uploads/produit/Rhum-Arrange-Gingembre-Citron0_pA2mcAh.JPG"
78;"Rhum Arrangé vanille café bourbon pointu bio";"Rhum arrangé réunion";"";"";"";;05/07/2018;28,50;False;;;3;196,00;1;;13;0;"uploads/produit/Rhum-Arrange-Vanille-Cafe-Bourbon-Pointu-bio0_i7Pn5WF.JPG"
79;"Whisky The irishman irlandais";"Bouche: note fruité.";"";"";"";;05/07/2018;38,00;False;;;1;196,00;1;;18;0;"uploads/produit/Whisky-The-Irishman0_Cw0OITo.JPG"
80;"Whisky Black bottle ecossais";"Bouche:moelleuse et fruitée avec des saveurs subtilement équilibrées de fumée
suivies de bois tendre et de miel de bruyère.";"";"";"";;05/07/2018;31,00;False;;;3;144,00;1;;18;0;"uploads/produit/Whisky-Black-Bottle0_Z0mWs8F.JPG"
81;"Whisky Tokinoka japonais";"Bouche:note miel de bruyère";"";"";"";;05/07/2018;31,00;False;;;6;144,00;1;;18;0;"uploads/produit/Whisky-Tokinoka0_RnqK8Y4.JPG"
82;"Whisky Deanston ecossais";"Bouche:fruits cuits,épicé";"";"";"";;05/07/2018;40,00;False;;;0;144,00;1;;18;0;"uploads/produit/Whisky-Deanston0_KD6Ex5j.JPG"
83;"Whisky The six isles écossais";"Assemblage de 6 whiskys.légèrement tourbée.";"";"";"";;05/07/2018;45,00;False;;;2;144,00;1;;18;0;"uploads/produit/Whisky-The-Six-Isles0_K2ms1N0.JPG"
84;"Whisky Mac na mara écossais";"Bouche :note de caramel";"";"";"";;05/07/2018;25,00;False;;;4;144,00;1;;18;0;"uploads/produit/Whisky-Mac-Namara0_qeVapLW.JPG"
85;"Whisky Glengoyne 12 ans écossais";"Bouche:pomme verte,caramel";"";"";"";;05/07/2018;59,00;False;;;6;144,00;1;;18;0;"uploads/produit/Whisky-Glengoyne0_ysXWhhV.JPG"
86;"Whisky Tobermory 10 ans écossais";"Bouche:fruitées,des notes de poire,pomme,
pointes épicées et des notes mentholées.";"";"";"";;05/07/2018;54,00;False;;;2;144,00;1;;18;0;"uploads/produit/Whisky-Tobermory0_EDdHqtJ.JPG"
87;"Whisky Bunnahabhain 12 ans écossais";"Bunnahabhain franchit le pas de la non filtration à froid et de fort degré d'alcool .";"";"";"";;05/07/2018;58,00;False;;;3;144,00;1;;18;0;"uploads/produit/Whisky-Bunnahabhain0_QDTTmp8.JPG"
88;"Whisky Port charlotte";"";"";"";"";;05/07/2018;55,00;False;;;0;144,00;1;;18;0;"uploads/produit/none_8HTNPMO.JPG"
89;"Whisky  boubon woodford reserve americain";"C'est un festival de saveurs:fruits noirs,caramel,chocolat";"";"";"";;05/07/2018;52,00;False;;;4;144,00;1;;18;0;"uploads/produit/Whisky-Woodford-Reserve0_GTCgwcv.JPG"
90;"Whisky Ledaig 18 ans ecossais";"Bouche:aromes fruités et boisés avec des notes de fumée de poivre noir,et de piment de cayenne";"";"";"";;05/07/2018;148,00;False;;;0;196,00;1;;18;0;"uploads/produit/Whisky-Ledaig0_PuZH7PF.JPG"
92;"Domaine Brazilier vin mousseux brut";"";"";"";"";;05/07/2018;7,10;False;;;10;150,00;2;;19;0;"uploads/produit/none_S5K3rCv.JPG"
93;"Domaine Brazilier vin mousseux rosé";"";"";"";"";;05/07/2018;7,10;False;;;20;150,00;2;;19;0;"uploads/produit/none_c1NkaPW.JPG"
101;" Haut médoc château lalande 2014";"";"";"";"";;05/07/2018;12,50;False;;;18;125,00;3;;20;0;"uploads/produit/Chateau-Lalande0_VsaRVpq.JPG"
102;"Domaine Les barthes 2015";"Cepage mabec
accord:charcuterie ,barbecue";"";"";"";;05/07/2018;7,00;False;;;0;125,00;3;;50;0;"uploads/produit/Domaine-Les-Barthes0_E1hZ7dX.JPG"
103;" Merlot louis eschenauer 2015";"Louis eschenauer: un savoir faire fort depuis 1821.
le merlot est rond puissant des tanins souples.
accords: volailles et charcuteries.";"";"";"";;05/07/2018;7,60;False;;;0;125,00;3;;21;0;"uploads/produit/Louis-Eschenauer0_O8aqJJe.JPG"
104;" Gewurztraminer dopff & irion les sorcières";"Peut se déguster à l'apéritif. 
beaux accords avec le foie gras et le munster.";"";"";"";;05/07/2018;18,80;False;;;6;125,00;3;;22;0;"uploads/produit/Domaines-du-Chateau-de-Riquewihr-Les-sorcieres0_mwtMeeu.JPG"
105;"Gewurztramier Dopff irion";"Accords: munster,apéritif,foie gras.";"";"";"";;05/07/2018;13,90;False;;;4;125,00;3;;22;0;"uploads/produit/Dopff--Irion-Cuvee-Rene-Dopff-Gewurztraminer0_RcTcmoi.JPG"
106;"Pinot Gris dopff irion";"Accord:apéritif,foie gras";"";"";"";;05/07/2018;13,80;False;;;6;125,00;3;;22;0;"uploads/produit/Dopff--irion-cuvee-rene-dopff-pinot-gris0_lmWkJZN.JPG"
107;"Riesling Dopff irion";"Accord :fruits de mer";"";"";"";;05/07/2018;11,50;False;;;6;125,00;3;;22;0;"uploads/produit/Dopff--irion-cuvee-rene-dopff-Riesling0_bmCStjY.JPG"
108;" Crémant d'alscace dopff & irion blanc de blancs brut";"";"";"";"";;05/07/2018;11,60;False;;;6;125,00;2;;19;0;"uploads/produit/Dopff--Irion-Blanc-de-Blancs-Brut0_rHRDibX.JPG"
110;"Champagne Jean despret ";"";"";"";"";;05/07/2018;19,90;False;;;6;150,00;2;;23;0;"uploads/produit/Champagne-Jean-Despret-0_qglYX1b.JPG"
111;"Champagne larnaudie-Hirault 1er cru";"";"";"";"";;05/07/2018;22,50;False;;;4;150,00;2;;23;0;"uploads/produit/Champagne-Larnaudie-Hirault0_xf6iUJ5.JPG"
112;"Champagne larnaudie-Hirault rosé guide hachette 2018";"Joli succès pour le champagne larnaudie
rosé premier cru:1 étoile dans le guide hachette des vins 2018,et une médaille d'or décernée par elle a table.";"";"";"";;05/07/2018;25,00;False;;;3;150,00;2;;23;0;"uploads/produit/Champagne-Larnaudie-Hirault-Rose-Guide-Hachette-20180_uXkzBnI.JPG"
113;"Champagne Mailly grand cru 37.5 cl";"";"";"";"";;05/07/2018;16,20;False;;;24;150,00;2;;23;0;"uploads/produit/Champagne-Mailly0_4ES0EGU.JPG"
114;"Champagne Mailly grand cru";"";"";"";"";;05/07/2018;29,90;False;;;0;150,00;2;;23;0;"uploads/produit/Champagne-Mailly1_faDyrPy.JPG"
115;"Champagne Mailly magnum";"";"";"";"";;05/07/2018;61,80;False;;;3;320,00;2;;23;0;"uploads/produit/Champagne-Mailly2_19svO4G.JPG"
116;"Champagne Ar lenoble dozage zéro";"";"";"";"";;05/07/2018;29,50;False;;;6;150,00;2;;23;0;"uploads/produit/Champagne-Arlenoble0_MzJGiWG.JPG"
117;"Champagne Ar lenoble intense";"";"";"";"";;05/07/2018;28,50;False;;;3;150,00;2;;23;0;"uploads/produit/Champagne-Arlenoble1_bXFn8O1.JPG"
118;"Champagne Ar lenoble grand cru blanc de blancs";"";"";"";"";;05/07/2018;33,50;False;;;4;150,00;2;;23;0;"uploads/produit/Champagne-Arlenoble2_Skqmn3E.JPG"
119;"Champagne Lenoble les aventures";"";"";"";"";;05/07/2018;80,00;False;;;2;150,00;2;;23;0;"uploads/produit/Champagne-Lenoble-Les-aventures0_AARK0jE.JPG"
120;"Champagne Lenoble rosé";"";"";"";"";;05/07/2018;42,00;False;;;6;150,00;2;;23;0;"uploads/produit/Champagne-Lenoble-Rose0_WiL6Rcd.JPG"
121;"Champagne Paul bara millésime 2010";"";"";"";"";;05/07/2018;35,00;False;;;6;150,00;2;;23;0;"uploads/produit/Champagne-Paul-Bara-0_WePuLBS.JPG"
122;"Crémant De bourgogne bailly lapierre";"";"";"";"";;05/07/2018;9,90;False;;;36;150,00;2;;19;0;"uploads/produit/Champagne-Bailly-Lapierre0_vzqa5Hc.JPG"
123;"Crémant D'alscace dopff & irion";"";"";"";"";;05/07/2018;10,90;False;;;1;150,00;2;;19;0;"uploads/produit/none_7JQU5C4.JPG"
124;"Champagne Château de passavent";"";"";"";"";;05/07/2018;14,70;False;;;0;150,00;2;;23;0;"uploads/produit/none_BS8aEDo.JPG"
125;"Saumur Brut domaine des sanzay";"";"";"";"";;05/07/2018;9,70;False;;;3;150,00;2;;19;0;"uploads/produit/Champagne-Domaine-des-Sanzay0_5go0yPr.JPG"
126;"Saumur Roze domaine des sanzay";"";"";"";"";;05/07/2018;10,60;False;;;3;150,00;2;;19;0;"uploads/produit/Champagne-Domaine-des-Sanzay-Rose0_0tx9ug4.JPG"
127;" Prosecco, issu de la culture biologique";"Effervescent italien.
issu de la culture biologigue";"";"";"";;05/07/2018;11,50;False;;;10;150,00;2;;19;0;"uploads/produit/Champagne-prosecco0_fogRIf2.JPG"
128;"Champagne Ruinart brut";"";"";"";"";;05/07/2018;44,00;False;;;3;150,00;2;;23;0;"uploads/produit/Champagne-Ruinart0_HGT7Isj.JPG"
129;"Champagne Ruinart blanc de blanc";"";"";"";"";;05/07/2018;63,00;False;;;2;150,00;2;;23;0;"uploads/produit/Champagne-Ruinart1_Ze2QBnD.JPG"
131;"Nuits-Saint-georges les brûlées 2013";"Accord: gigot agneau";"";"";"";;05/07/2018;32,70;False;;;12;125,00;3;;24;0;"uploads/produit/Nuits-Saint-Georges-Les-brulees0_AyKcYTt.JPG"
132;"Chablis Cuvée émeraude";"Accords: poissons, crustacés.";"";"";"";;05/07/2018;16,90;False;;;1;125,00;3;;24;0;"uploads/produit/Chablis-cuvee-emeraude0_CtNV7K6.JPG"
133;"Chablis Premier cru";"Accords: poissons en sauce ";"";"";"";;05/07/2018;20,00;False;;;6;125,00;3;;24;0;"uploads/produit/Chablis-Premier-Cru0_D29BwNn.JPG"
134;"Saint-Véran";"Accords:poisson grillé,apéritif ,viande blanche";"";"";"";;05/07/2018;13,00;False;;;3;125,00;3;;50;0;"uploads/produit/Saint-Veran0_ZpNPMW8.JPG"
135;"Pouilly-Fuissé la collonge";"Accords: st jacques ,langoustines,poisson en sauce";"";"";"";;05/07/2018;17,00;False;;;12;125,00;3;;24;0;"uploads/produit/Pouilly-Fuisse-La-collonge0_GSeZtdF.JPG"
136;"Côte De nuits villages 2014";"Issu de la culture biologique
accords :carré de veau , gigot d'agneau.";"";"";"";;05/07/2018;23,60;False;;;6;125,00;3;;24;0;"uploads/produit/Cote-de-nuits-villages0_ZBY1E27.JPG"
137;"Marsanay Rouge ";"Issu de la culture biologique";"";"";"";;05/07/2018;26,50;False;;;6;125,00;3;;24;0;"uploads/produit/Marsanay0_34Ejuyq.JPG"
138;"Gevrey-Chambertin 2014";"Issu de la culture biologique
accords:viande rouge ,agneau ,gigot rotie";"";"";"";;05/07/2018;36,40;False;;;4;125,00;3;;24;0;"uploads/produit/Gevrey-Chambertin0_2573qRh.JPG"
139;"Marsanay Blanc 2015";"Issu de la culture biologique
accords: blanquette de veau,poisson,";"";"";"";;05/07/2018;23,40;False;;;2;125,00;3;;24;0;"uploads/produit/Marsanay1_qTCRLBS.JPG"
